movie_title,PC-1,PC-2
Bride Wars ,-0.10015518586758945,-0.10498944787300452
An American Haunting ,-0.14112354101880487,-0.08799246953618844
Idlewild ,-0.13751621651668786,0.0010645313448529488
Ace Ventura: When Nature Calls ,-0.10126199881057314,0.0592269270927524
Hot Fuzz ,0.23444924176074253,0.017736024437577914
Wing Commander ,-0.2449894644087445,-0.08597437660863465
Pineapple Express ,0.12059179680285512,-0.04189527554466193
The Fog ,-0.02358489611122712,0.08134333048227169
Bridge to Terabithia ,0.0757495051191214,-0.02904232473282394
From Dusk Till Dawn ,0.05305025993062656,0.06059421455645196
Three Burials ,-0.0026381234768835388,0.029106989619869243
Beverly Hills Cop ,0.00749579582989484,0.1345014215926712
Texas Chainsaw 3D ,-0.030183976156660318,-0.2240193922198017
The Quiet American ,-0.04457144474944462,0.03556373773859193
Love the Coopers ,-0.14937255107974004,-0.08619054500918508
Conan the Destroyer ,-0.1753520584209544,0.0866869407215633
Hit and Run ,-0.06712978877157624,-0.08879086132944128
Our Family Wedding ,-0.2137982839202596,-0.08939537622899636
Abduction ,-0.09364859050865035,-0.13613940305578626
Toy Story ,0.2203459673558536,0.11698670198408367
Little Women ,-0.11104671358555322,0.1381611318535442
The Yards ,-0.1215811879109299,0.03599788923854616
A Scanner Darkly ,0.04793985975807053,-0.03320167909417987
Deconstructing Harry ,0.0627796797543663,0.39309835095649565
Into the Wild ,0.30011370783998825,0.0012950993594362248
The Place Beyond the Pines ,0.2798613711383482,-0.1371734089697304
A Simple Wish ,-0.25307235192171923,0.02175719659589372
12 Rounds ,-0.13923403352445346,-0.05831726720161898
A Walk Among the Tombstones ,0.05321004360909005,-0.11149492297471833
Pushing Tin ,-0.16226488369964265,0.04300418548002729
The Blues Brothers ,0.03641345525320326,0.21969191860722306
Can't Stop the Music ,-0.30083022465435005,0.069432378594256
Idle Hands ,-0.16649931182730854,0.04072532869665364
Peeples ,-0.22299076491449868,-0.07039588580299828
The Animal ,-0.2114255592356758,-0.059830024155573036
The Good German ,-0.07107335908710316,-0.056898051147691114
The Men Who Stare at Goats ,0.058416703500967934,-0.11935268813045759
The Pirates Who Don't Do Anything: A VeggieTales Movie ,-0.21834421955074956,-0.020255675964282495
Shadowlands ,-0.1300348129653273,0.1563541303747655
The Right Stuff ,-0.02253568988586037,0.23310820943860858
Speed ,0.03769813752397883,0.08992339126377381
Loser ,-0.19380295887243107,-0.019306832866748964
The Nutcracker ,-0.2580151954842147,0.07031063560839348
The Texas Chainsaw Massacre: The Beginning ,-0.03786716247493592,-0.07546318792929073
Black Nativity ,-0.27415770583207677,-0.11298778507474733
Psycho ,0.394563247795559,0.5980623032018779
Dragon Wars: D-War ,-0.24644378367740688,-0.15288925867884423
My Fellow Americans ,-0.17775938943198452,0.08742407875383351
The Grudge 2 ,-0.12283248534474554,-0.08298768300176461
Zoom ,-0.26859185718035145,-0.1107361698925431
Hotel Rwanda ,0.13129078374743203,0.0660320765259072
Drowning Mona ,-0.17822593328871977,-0.009407058876279233
Saving Mr. Banks ,0.2731148437316437,-0.14329987301808889
Harley Davidson and the Marlboro Man ,-0.21258810415783683,0.08234221798596042
Vicky Cristina Barcelona ,0.2565405330445992,0.24089928399734456
The Good Night ,-0.19818559425416885,-0.007318651833509049
The Hills Have Eyes II ,-0.12788174192491367,-0.11202400975945956
The Salton Sea ,-0.09207534236540561,0.07742277564829914
The Possession ,0.014434476179725195,-0.152343784437884
Black Rain ,-0.12974919700136256,0.11415806243696375
1911 ,-0.16410840656569547,-0.02013875363684559
Assault on Precinct 13 ,-0.06184378373562394,-0.026134180654846503
Extraordinary Measures ,-0.0855175472130886,-0.030624184577245615
Friends with Benefits ,0.10857020816783804,-0.09616162626668667
30 Days of Night ,0.11097046922226513,-0.08976970470881891
Lee Daniels' The Butler ,0.19647910952251635,-0.10508179312507383
From Hell ,0.044555553575299556,-0.0022234361132442357
Switchback ,-0.17629618397128768,0.08101697404686445
The Baader Meinhof Complex ,0.016389226908458232,0.043231011839799716
Confidence ,-0.08989928580229525,0.021865174882439102
The Big Lebowski ,0.35017943511348815,0.013132768503581409
Agent Cody Banks 2: Destination London ,-0.2535810814776388,-0.07659307211530925
Clockstoppers ,-0.19208215059624623,-0.012850157892069926
Home Alone 2: Lost in New York ,-0.05770616222740295,0.09584760232536842
The Crew ,-0.21819327703768265,0.0032008708732294104
Gran Torino ,0.6076294054372638,0.38014409130273663
Home for the Holidays ,-0.15995942322993725,0.08742699963117243
The 5th Wave ,-0.05424833794242794,-0.16823448621319692
Ella Enchanted ,-0.11466197605350581,0.0031328105804930666
The Best of Me ,-0.07419166618153136,-0.01598222353348015
Deuce Bigalow: Male Gigolo ,-0.14232049017446272,-0.010657547170430038
The Pianist ,0.25671755344233954,0.16079036091212698
Post Grad ,-0.18405445365160195,-0.07610300850166529
W. ,0.02780216219961353,-0.07742002245847263
Laws of Attraction ,-0.1592845838782856,-0.017025022198158483
The Object of My Affection ,-0.16495264746111554,0.036155153963651154
Pan's Labyrinth ,0.38064566951051954,-0.054476719433925236
The 40-Year-Old Virgin ,0.14093034662833515,-0.012020252788271672
Goal! The Dream Begins ,-0.09248690698670978,0.0377824762953605
Joe Somebody ,-0.20566386459089142,-0.005799907787778648
Willard ,-0.10977368102540956,-0.010756775471002834
The Assassin ,-0.03629117124762219,-0.08942778353032277
Jay and Silent Bob Strike Back ,0.03731225528787652,0.004123351691882639
When the Game Stands Tall ,-0.12355805877933529,0.006650046795687575
Moonrise Kingdom ,0.36748636114492617,-0.179145770385953
Boat Trip ,-0.2294784063053617,-0.047060265443026265
An Unfinished Life ,-0.07432592511970648,0.04889164963588208
Grudge Match ,0.009235695262366459,-0.09667552994380683
Blindness ,0.018128950387584563,-0.04509829130760646
Double Impact ,-0.22046239491075892,0.055776365783447426
Dumb and Dumberer: When Harry Met Lloyd ,-0.2792263999214651,-0.14674015940974824
Don't Be Afraid of the Dark ,0.01409524061157489,-0.16783883057292143
Left Behind ,-0.18100375953217057,-0.25950980823378933
Nurse Betty ,-0.06853873936922394,-0.003804929081364764
Identity Thief ,0.0765641696467997,-0.17560671229804553
Stolen ,-0.15895037403435483,-0.07533985540138544
A View to a Kill ,-0.09297295666345294,0.09673492988779452
The Replacement Killers ,-0.1246146959732991,0.037235187448044806
The Good Thief ,-0.10820144057896044,0.03794739924815711
Larry the Cable Guy: Health Inspector ,-0.34331924162047656,-0.15216680222110907
The Reader ,0.17603101288146905,-0.03203868294275814
9 ,0.07311672447598327,-0.07010973200985453
The Sisterhood of the Traveling Pants ,-0.08321553312064862,0.021559758835757222
Her ,0.5334894510155553,-0.22046258530794663
Paul Blart: Mall Cop ,-0.10937236967359194,-0.11604736056826045
The King's Speech ,0.47767932544253633,-0.14523655785653913
Where the Heart Is ,-0.09100713426859941,0.06043364763175144
People I Know ,-0.2216599609554567,-0.002008669247755071
Atonement ,0.21767895255944114,-0.025481173890998722
Welcome to Mooseport ,-0.19241343213623557,-0.043966956612363925
Taken ,0.3297454368756877,-0.04961493797236888
The Express ,-0.0694877565841033,0.05456242816607296
The Newton Boys ,-0.17370868416441237,0.039333669782624855
John Q ,-0.0011693268010964444,0.043981187161581295
Spy Hard ,-0.2471906772568564,0.016271588093294792
Mystic River ,0.4241842704583656,0.4766951171578567
Good Boy! ,-0.22867080583787558,-0.041548046829428385
Wall Street ,-0.03178712056334942,0.14518714777874878
Burnt ,-0.01331615572360528,-0.08011397056005262
Life as a House ,-0.030248215708046512,0.08677870247150063
Sicario ,0.3585305126683012,-0.16310211610197034
Austin Powers: The Spy Who Shagged Me ,0.10450288657745851,-0.031379458012990566
Roar ,-0.2002003484819515,0.1478226353232568
Vampires ,-0.10328661497000227,0.011561253750493081
Nim's Island ,-0.09665171829248,-0.059477578231503694
Species ,-0.13413965006330306,0.021455572249775477
On the Road ,0.051282744335025346,-0.13468769959670546
Eye of the Beholder ,-0.19283667624527573,-0.04077403638332623
Radio Flyer ,-0.17039794226071636,0.1546079118287764
Open Range ,0.04090271441935524,0.05084770753025715
A Bridge Too Far ,-0.08478160071563486,0.2303934169089819
Ghost Ship ,-0.0954685231726215,-0.061386590468465604
The In Crowd ,-0.26379611284345617,-0.041490298242509764
Urban Legend ,-0.14087269462163315,-0.018728968028917714
The Borrowers ,-0.2108420899809842,0.034863127938901645
The Fisher King ,-0.04082748805969656,0.15009635360279913
Tombstone ,0.0014755992903099785,0.15243211450140415
And So It Goes ,-0.14778957849555693,-0.08578278453942874
Here on Earth ,-0.23534488777875573,-0.01750361486457251
Money Monster ,0.04664361806651378,-0.1258155134310967
Winnie the Pooh ,-0.03972018490964762,-0.020245667929042845
Hearts in Atlantis ,-0.054739582818218835,0.031714817662453675
The Tigger Movie ,-0.1457560598279104,0.018394133396452475
Dark City ,0.10585627259701658,0.05421705377447239
The Last Emperor ,0.0058460704904157584,0.2411994423710787
Fled ,-0.23617428048490038,0.02269426936005454
The Fifth Estate ,0.0035125899144108595,-0.09688189197389828
Aladdin ,0.1000373000931075,0.11603056653000637
Topsy-Turvy ,-0.04134211786136861,0.12065006168109685
Apocalypse Now ,0.3675196762885563,0.20461941268800965
The Number 23 ,0.045337519165840154,-0.06106165097122041
Crocodile Dundee in Los Angeles ,-0.2283306367206853,-0.051798741279224084
Unforgiven ,0.3225692640467401,0.586225919170078
The Hurricane ,-0.029432386501138087,0.13290885839667255
The Help ,0.3990764277316071,-0.09858741068598098
Beerfest ,-0.10429397536454803,0.009189412938542658
Howard the Duck ,-0.2320187130814474,0.010803325154190824
Machete Kills ,0.003239543066212422,-0.172840608256725
How Stella Got Her Groove Back ,-0.2148953791049309,0.02946285132652266
Hocus Pocus ,-0.1405928596242877,0.10824924166645805
Formula 51 ,-0.1347661222756177,0.020138376216995085
The Best Man Holiday ,-0.09344707441723743,-0.001980835571254346
The Children of Huang Shi ,-0.1077021464965641,0.05358550785413008
Adaptation. ,0.11092741262640976,0.006935216873267737
Sea of Love ,-0.13433158139956972,0.1287693026596202
Milk ,0.18756591174838996,-0.03271998476575929
Warrior ,0.29944621627701773,-0.04046063061224239
Shark Night 3D ,-0.13246048835209273,-0.22372551458862505
Hollywood Ending ,0.040080495746890946,0.32731815138963366
Confessions of a Teenage Drama Queen ,-0.23631386436696067,-0.08445966597963828
The Statement ,-0.16697409712956238,0.03919501322651307
Love & Other Drugs ,0.07103673347308329,-0.06766860667230698
The Son of No One ,-0.21454868857833106,-0.0849234902868975
Silent Hill: Revelation 3D ,-0.1020189013583784,-0.15049772147989782
Take Me Home Tonight ,-0.09025901172418292,-0.05150447154695242
Spotlight ,0.3848847875777145,-0.14937193469544424
Love Ranch ,-0.19592940763705763,-0.026352614689701105
The Proposition ,-0.005386929431560175,0.03098813274502931
A Madea Christmas ,-0.24743834421588806,-0.09453759618706124
Equilibrium ,0.09065921318921877,0.05580495842658818
The House Bunny ,-0.11382007489036916,-0.08197636419224777
Troop Beverly Hills ,-0.25964058978306237,0.08010854242384216
He Got Game ,-0.0925675337838444,0.08639580962939561
Bad Lieutenant: Port of Call New Orleans ,0.060985306464082296,-0.08437580890836356
Serenity ,0.24538478123998253,0.004594517278574017
Something Borrowed ,-0.08883696760985804,-0.06969183815288452
Austin Powers: International Man of Mystery ,-0.023819566228772363,0.04929015997212621
Rocky Balboa ,0.3445531200812626,0.3093414158530271
Star Trek III: The Search for Spock ,0.06479133081792886,0.4294781473983633
The Game Plan ,-0.07530908223730583,-0.030143669423220297
District 9 ,0.4811557499578609,-0.10203048778945933
Dead Poets Society ,0.08850999598409012,0.17889278717523932
The Rugrats Movie ,-0.17485831809536911,0.020961267790457986
Aloha ,-0.01261707600013626,-0.16604769444353001
Black Snake Moan ,0.007038967221134991,-0.008846683572182257
The Devil's Double ,-0.004609266300442455,-0.02207064993949343
Paul Blart: Mall Cop 2 ,-0.20276161381780905,-0.15110620103886158
Wayne's World ,-0.07154682357486036,0.10645674197759154
Flawless ,-0.123107956084511,0.05516113978902379
My Life in Ruins ,-0.13681282702569883,-0.04743988946923086
Get Shorty ,-0.07303020873327058,0.07895725408203899
Looper ,0.5048848017142479,-0.2433411321290335
The Untouchables ,0.044398160555354796,0.16219703958326942
Everybody's Fine ,-0.017769209993465235,-0.005006510500215278
Doubt ,0.13209651418125307,-0.052157887965822214
Hope Floats ,-0.1527414044950298,0.025139976764363834
The Rite ,0.051002110993781706,-0.1424299616530118
Repo Men ,-0.007117787672409498,-0.06566361947472428
Steamboy ,-0.09804753175267222,0.037022125541439035
Virtuosity ,-0.20965668631165046,0.029875130071589484
3 Men and a Baby ,-0.013477661336389092,0.4058842119566054
Chasing Liberty ,-0.1610647940883163,0.011176837176977261
Brick Mansions ,-0.07837872561679181,-0.1209806107057291
The Transporter ,0.022680035545850907,0.009955210171137934
The Walk ,0.16047344394291857,-0.10822581665935237
Bad Santa ,0.04730132048829552,-0.004917524270819849
Mean Girls ,0.052314379967069335,0.005136113537995229
All About the Benjamins ,-0.21103605698359745,0.006828061538511721
How to Be Single ,-0.05718478497183775,-0.09910217094674263
The Bounty ,-0.14397134752413407,0.17873572847732094
Jane Got a Gun ,-0.12594905403401357,-0.09126208796107867
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,0.2611319998848973,-0.08616955519209124
The Big Wedding ,-0.10331698067314433,-0.11852360458979398
The Family Stone ,-0.06948056468568993,-0.01970588026096736
No Reservations ,-0.04486841078315432,-0.048978480947261996
Killing Them Softly ,0.16482962767209086,-0.20410785723885377
Strange Wilderness ,-0.21235836433909294,-0.05547427156138808
One Day ,0.06655202148929698,-0.06527066006854691
Love Happens ,-0.13691969467861992,-0.06478689408181458
Criminal ,-0.08499200305826587,-0.06616753092243823
The Remains of the Day ,-0.05956592448638124,0.17718802259236016
She's Out of My League ,-0.02346387120137712,-0.06259468132223808
The Skulls ,-0.137926342644847,-0.01117338725641721
Land of the Dead ,0.023959535205659625,-0.08919346743579762
Let Me In ,0.20453519576735205,-0.12373452928918778
Bandslam ,-0.128046895678367,0.015575496762472676
Octopussy ,-0.07805376018277634,0.12321785462719358
Anacondas: The Hunt for the Blood Orchid ,-0.2075815360383863,-0.09034125289349992
The Wraith ,-0.20135574162703068,0.08231482328906184
Sgt. Bilko ,-0.22479005077237185,0.04334397896350495
Mumford ,-0.11395907966628921,0.09706656476577333
Philadelphia ,-0.0021426299334431145,0.1588457105639021
Halloween II ,-0.05636718458715873,-0.1565595445591213
Step Up Revolution ,-0.0676228478416032,-0.044322986341487076
The Running Man ,-0.07771449117476925,0.1008119588832104
Death Sentence ,-0.021451296507093178,-0.015290814778973748
Kiss Kiss Bang Bang ,0.09311026637458304,0.0361313576226686
Chocolat ,0.05449345117815744,0.061668092739122396
Dudley Do-Right ,-0.3169274989032605,-0.08743656041576744
Evil Dead ,0.3415236988796762,-0.2753924597672403
Naked Gun 33 1/3: The Final Insult ,-0.16119463562298103,0.07683037250250621
Aloha ,-0.012616237210574966,-0.166047572876441
The Exorcism of Emily Rose ,0.07332993274504845,-0.04008320264689312
The Queen ,0.10859632565338581,-0.038928876334612825
We Own the Night ,0.02740726346440531,-0.03342181877637082
Frankenweenie ,0.319040884039683,0.20409019413352075
Wild ,0.17843654441262316,-0.13375764438803225
The New World ,0.06001602158576929,-0.02932057236536457
Kindergarten Cop ,-0.14351824579917288,0.0877780753869525
Freedom Writers ,-0.031917041740613,0.06468272158600245
Home Fries ,-0.25192974900202675,-0.013262015386944798
Untraceable ,-0.03601998837952125,-0.07162900088864065
The Tempest ,-0.17605778291787452,-0.05942919268183639
Swing Vote ,-0.09570156741654826,-0.04081922379866546
P.S. I Love You ,0.018977458907760765,0.019716453282765372
The Ides of March ,0.25001000413454044,-0.1671247250248421
To Die For ,-0.11896049993505935,0.11771438799719199
Clash of the Titans ,0.18845312077647092,-0.1911902510748491
Heartbreakers ,-0.08874624223492493,0.004790812896111169
The Raven ,0.05620934886255576,-0.11792234511553505
Alive ,-0.11990707580000551,0.13607545259569603
The Theory of Everything ,0.33634829884487094,-0.14597643928838155
Cop Land ,-0.02635726450401034,0.06037309074069821
Mr. Bean's Holiday ,-0.06199596765788958,-0.038213591582772696
Nanny McPhee ,-0.06296477998979902,-0.005853334043277778
Return to Never Land ,-0.17336988636392012,-0.018738502193512835
Home Alone ,0.10681297514326889,0.09648703811310849
The Next Best Thing ,-0.22103837230210482,-0.05440793634827541
Summer Catch ,-0.23381369167240026,-0.03259364921854559
Blade Runner ,0.28187341937878946,0.11156787318064554
Snow Falling on Cedars ,-0.09075674085557717,0.06539603060132804
Superman IV: The Quest for Peace ,-0.2611499024699665,-0.05047131212840378
We're No Angels ,-0.21526474884781185,0.10741181601772565
Martian Child ,-0.08451581455877388,0.00996466985780836
Flash of Genius ,-0.0874433754313208,0.03085991707098602
I Can Do Bad All by Myself ,-0.2688583412638569,-0.11153258088421614
Suspect Zero ,-0.14671868150826553,-0.017069616140156646
The Rage: Carrie 2 ,-0.21884033630187538,-0.056772230032482024
The Great Debaters ,0.20891236057084073,0.5465017424828845
Flatliners ,-0.12410430473845076,0.12358453505548972
Poetic Justice ,-0.22024783289554078,0.08899971604128445
Fear and Loathing in Las Vegas ,0.0724691391308378,0.08214581055339504
Abandon ,-0.21246838028602813,-0.055457367739548666
The Cabin in the Woods ,0.47821799610594856,-0.28604592170798115
The Devil Wears Prada ,0.12164034374965949,-0.04220495631004591
Shanghai Surprise ,-0.3909692395499298,-0.04709568995279772
Say It Isn't So ,-0.22097953125811154,-0.052834111970524206
Selena ,-0.13771686321070742,0.09543002172842745
My Best Friend's Girl ,-0.14613260311727005,-0.025004519505767264
Mortal Kombat: Annihilation ,-0.27999114108152157,-0.08657163206524955
The Last Stand ,0.14526201231582547,-0.16697920278548056
A Dangerous Method ,0.1167047285386307,-0.1591600360866486
Private Benjamin ,-0.20051151493047498,0.14185272673007018
Antitrust ,-0.11413625746926123,-0.001291614695506769
The Counselor ,0.08430556828153372,-0.21761247972187725
Radio Days ,0.02380940351357306,0.4706696022997414
Ride Along ,-0.025884878284172835,-0.08611080301275073
The Ninth Gate ,0.04505933247422422,0.07545530977035078
The Island ,0.169767127338954,-0.050747929492465656
There's Something About Mary ,0.10389622512129039,0.026375949816417627
New York Stories ,-0.03545827189733184,0.4168173998824376
An American Carol ,-0.26945577485805805,-0.10194562706705829
