movie_title,MDS_1,MDS_2
A Beautiful Mind,-1.435501543,1.221180538
Gran Torino,-5.79685778,0.388309391
Crank: High Voltage,1.267293125,-0.211942656
Madadayo,0.480393775,1.453140501
Despicable Me,-1.018687135,0.324375414
Harold & Kumar Escape from Guantanamo Bay,1.330280611,0.076835163
Tea with Mussolini,1.163773048,0.814531829
The Legend of Tarzan,0.805062628,-0.355665746
The Matrix,-8.70515468,-1.217263035
Auto Focus,1.430884821,0.327379686
Albert Nobbs,1.103270303,-0.053600474
Diary of a Mad Black Woman,1.437401946,-0.384543089
My Girl,0.970918804,1.052476765
Kiss of Death,1.583721361,0.199924214
The Broken Hearts Club: A Romantic Comedy,1.281248478,0.697292214
The Soloist,1.143826361,0.053029393
Enemy of the State,-3.610258364,1.436483717
The Great Gatsby,-2.060552512,-0.366846515
Hollywood Shuffle,0.550028414,1.340901961
The Village,-1.220627011,-0.097406118
Just Looking,1.379491766,0.716581851
Enchanted,0.675752698,0.3298298
The Way of the Gun,1.268856301,0.485275474
Walking and Talking,1.182784998,0.897794102
Kill List,0.764567812,-0.360614598
Trust the Man,1.452645363,-0.392681178
Troy,-1.219403684,0.741337207
Disturbia,0.515304138,0.220800754
Stop-Loss,1.256368126,-0.116373256
The World's Fastest Indian,1.007881777,0.913533979
Who Killed the Electric Car?,1.093748029,0.760410584
At First Sight,1.528794789,0.112568099
The Craft,1.408378246,0.342471248
Bound,0.921072218,0.968679376
Unbreakable,-0.526714023,0.477552346
An American Haunting,0.806097109,-0.95441314
The Lone Ranger,-0.911669993,-0.58318004
The Proposition,1.088614432,0.574799076
Training Day,0.598152008,1.082040951
Jefferson in Paris,0.800336319,0.593356288
Woman on Top,1.424919134,-0.497075918
Twister,-0.250513264,0.3815317
The Railway Man,1.181379489,0.093719603
Dracula 2000,1.110416216,-0.8405976
The Wiz,1.051418752,0.84410982
Wish I Was Here,1.399041083,-0.102855185
Phat Girlz,-1.601392457,-3.062125671
Ordinary People,-0.725736248,1.909513909
Fur: An Imaginary Portrait of Diane Arbus,1.474654595,0.155499805
Exodus: Gods and Kings,0.070043235,-0.58514097
Jackass 3D,1.076792138,0.261813124
Pulp Fiction,-10.93814079,0.998395901
Glengarry Glen Ross,0.271721536,1.302434129
The First Wives Club,1.252227909,0.422803412
Son of God,0.52179789,-1.044266082
Anchorman: The Legend of Ron Burgundy,-17.68095962,3.135646846
Country Strong,1.433470069,-0.154579824
Pieces of April,1.07873993,0.441217467
The Ruins,0.795361785,-0.47091136
Jason Bourne,0.728095602,-0.02490468
The Bounty,-0.07644853,1.706004351
The Lazarus Effect,0.867345006,-1.149581336
District 9,-2.185599319,0.346177854
Tusk,0.431988938,-1.08656112
Dirty Pretty Things,1.076831297,0.71202338
Night at the Museum,-0.132496666,-0.17087019
Big Fat Liar,1.398355038,-0.511290597
Prometheus,-6.839706428,-2.25233776
Boogie Nights,-1.099975541,1.266210341
The Bridges of Madison County,-6.722971056,1.016345293
Epic,1.031421131,-0.134013501
Man on the Moon,0.915549587,0.92126437
The Story of Us,1.482801266,-0.017552508
Flipped,1.118633485,0.611828843
And So It Goes,1.314546892,-0.702432506
Malibu's Most Wanted,1.206329963,-1.030713637
Die Hard 2,0.238104266,1.136665399
42,0.969136385,0.342178504
Victor Frankenstein,1.311685144,-0.517509728
Darkness Falls,1.00216548,-0.896114494
Trade,1.278764276,0.730857285
White House Down,0.196836662,-0.395162466
Fantastic Four,-1.73538813,-2.256431748
10 Days in a Madhouse,1.379263301,0.675143045
The Big Short,-0.891268411,-0.079997721
Limbo,1.147498415,0.934293927
Flawless,0.910323415,0.442613015
Good Bye Lenin!,0.934230503,0.871817891
Cursed,0.984211836,-0.893369162
Going the Distance,1.314196418,-0.183417679
Invaders from Mars,1.477047498,0.338538574
Porky's,0.659577528,0.993181405
Casino Royale,-2.629682615,0.48866616
ParaNorman,0.228592983,-0.134828047
How to Train Your Dragon 2,0.132096126,0.310356966
Gremlins 2: The New Batch,1.234635809,0.639444049
A Night at the Roxbury,1.395166035,0.214764731
Kindergarten Cop,1.095485416,0.701679078
Holes,1.222611033,0.639639585
Lucy,-1.745807738,-1.041297214
Mission: Impossible III,-4.486377024,0.173199578
The Son of No One,0.606828508,-1.622322059
Doctor Dolittle,0.779924945,-0.620711255
Under the Rainbow,1.41690309,0.664686679
The Pelican Brief,0.608529961,1.058288266
The Alamo,1.360375983,-0.050664602
Vacation,1.026074308,-0.656778532
Set It Off,1.117064609,1.039690609
Beyond the Valley of the Dolls,-0.895723467,1.563810409
Diary of a Wimpy Kid: Dog Days,1.470640729,-0.181103971
Aimee & Jaguar,1.096768403,0.967287731
The Gambler,1.270495896,-0.44788642
Steel,-1.80128115,-3.17933794
Scary Movie 3,0.678523114,-0.683035275
Chasing Liberty,1.512698382,-0.006475951
Step Up,1.400565951,0.123315228
Baby Geniuses,-2.740606318,-3.630571699
Light It Up,1.59756368,0.0641345
Jurassic Park,-7.644096006,0.489225369
Grown Ups,0.525767342,-0.667110379
A Few Good Men,0.022732902,1.41358341
Harry Potter and the Sorcerer's Stone,-2.283011103,0.741290787
Lovely & Amazing,1.318342195,0.547501168
Cars,-0.366371423,0.403497728
Kung Fu Panda,-0.35430811,0.442492138
Deadpool,-4.330760762,-1.15265743
R.I.P.D.,0.878337103,-0.888881144
Batman v Superman: Dawn of Justice,-7.979837874,-2.739056831
Sherrybaby,1.475840831,0.1982927
Paranormal Activity 3,0.454174229,-0.679102544
Idlewild,1.536767819,-0.055751595
The Butterfly Effect,0.056074745,0.826273444
Pride and Glory,1.317089083,0.209532227
Valentine,0.996434535,-1.02543318
Be Cool,1.269666569,-0.385767066
Rushmore,0.494837903,0.912378184
30 Minutes or Less,0.901297214,-0.482597697
The Thomas Crown Affair,1.098622308,0.552826982
Safe Men,1.515716489,0.2195924
Alexander,-1.609061032,-0.913000598
An Everlasting Piece,1.5645093,0.335334981
Living Out Loud,1.406890482,0.643001397
Suspect Zero,1.446957657,-0.148216847
Pixels,0.463608826,-0.980014469
Creative Control,1.240245372,-1.011779035
Dead Man on Campus,1.537335164,0.149232887
Point Break,0.86362852,-1.042609926
What Just Happened,-6.717577576,-3.295649123
Prom,1.305751014,-0.767978883
The Illusionist,0.396386141,0.64270482
Beasts of the Southern Wild,-3.418923514,-1.167252404
Wild Target,1.501052534,0.21284723
The Secret Life of Pets,-0.859754339,-0.614727198
This Is the End,-2.307018706,-1.303597102
Undercover Brother,1.438626587,-0.234627575
Hitman,1.042030774,-0.132455713
The Lovely Bones,0.337075974,-0.018524595
Intolerable Cruelty,1.263273745,0.061009906
Paranormal Activity 2,0.425432867,-0.691972475
Pain & Gain,0.189901465,-0.383764504
May,1.321751531,0.342570717
The Spanish Prisoner,1.038435385,0.922999455
Identity,0.773392083,0.639363502
Elysium,-1.655187352,-0.699172893
Alex Cross,0.67957223,-1.089939898
By the Sea,-2.900834927,-2.062630609
Cry Freedom,-0.3036287,1.787534961
Planet of the Apes,-5.52559425,-0.565777976
The Lord of the Rings: The Two Towers,-6.380404927,-0.170996821
Straw Dogs,1.169540759,-0.539273287
Chariots of Fire,0.01363068,1.558926294
Snow White and the Seven Dwarfs,-11.05690331,2.968664762
Dumb and Dumberer: When Harry Met Lloyd,-0.664130787,-2.4236578
Darkness,1.341530863,-0.436552818
Safety Not Guaranteed,0.479269216,-0.067287665
San Andreas,-0.415422953,-0.807235367
Dinosaur,0.778049333,0.196846824
The Bourne Identity,-0.292408104,0.951894135
Alien 3,-11.14060945,-0.557635134
Funny Games,0.741874966,-0.039844668
Exotica,0.970317154,1.08192212
Scrooged,0.775867617,1.113613965
Copying Beethoven,1.445804836,0.339275031
Cry_Wolf,1.329399724,-0.280560457
Paranormal Activity,-1.477615186,-0.618522659
Finishing the Game: The Search for a New Bruce Lee,1.538181505,-0.134146304
Lake Placid,1.147732771,-0.326480618
Iron Man,-3.382872758,0.056561447
Winter in Wartime,1.378865089,0.375002974
City by the Sea,1.451412407,0.03645408
Sarah's Key,1.301139648,0.496849644
The Jungle Book 2,1.235132267,-0.617044697
School Daze,1.256181906,0.924789612
Next Stop Wonderland,1.362268431,0.689402232
Johnson Family Vacation,0.285426963,-1.916540869
Amélie,-1.254247301,1.138506603
Devil's Due,-0.132136971,-2.06863384
The Sting,-2.565920824,2.222853421
Bloody Sunday,1.033263381,0.948014521
Frozen,-3.08966009,-0.527666015
American Pie 2,0.703758398,0.264707272
Tower Heist,0.881624938,-0.376195717
Total Recall,-0.109229772,1.235308491
Broken City,0.552408669,-0.503234848
The X Files,1.001037813,0.730083161
The Last King of Scotland,0.594573924,0.683798932
Tank Girl,1.471274681,-0.383119045
X-Men,-1.323876159,0.650728118
Legends of the Fall,0.536571659,1.336893837
Bolt,0.691893944,0.136285268
Showdown in Little Tokyo,1.411132959,0.407973881
Human Traffic,1.206565257,0.820518775
The Wash,0.977811323,-1.338466689
Ice Age: Continental Drift,0.46759448,-0.268424645
Safe House,0.42524969,-0.157208021
Maid in Manhattan,1.128286165,-0.740984542
I Served the King of England,1.291940049,0.642411043
The Midnight Meat Train,1.239910396,-0.27123927
Annabelle,0.119564376,-1.07876706
Bowfinger,1.103915626,0.203644569
The Flintstones,0.606144785,-1.01500681
Everest,0.050506958,-0.127801463
Enough,1.447422564,-0.279282821
The Darkest Hour,0.601431093,-1.210096543
The Last Station,1.23690154,0.227156432
Hellboy II: The Golden Army,-0.04473443,0.133518912
Life as a House,1.047475296,0.902426553
Armored,-0.405754981,-1.595994987
The Holy Girl,1.448346026,0.360062595
Kick-Ass,-1.305534795,0.265934253
Captain Phillips,-1.422132506,0.160267627
Riding in Cars with Boys,1.406063642,0.373337789
Insidious,-1.2588366,-0.464146866
Quigley Down Under,0.291333222,1.455311464
Jindabyne,1.530947551,0.126580798
As Good as It Gets,0.147115674,1.161735749
Burn,1.308025499,0.635240283
Jennifer's Body,0.00188699,-1.124758836
Ravenous,1.099771689,0.65864917
Getaway,0.342156126,-1.71406136
The Imitation Game,-2.922862394,-0.369146522
Poltergeist III,1.30649904,-0.697487013
Love the Coopers,0.061866794,-1.477120438
A Scanner Darkly,0.654499922,0.248968949
Mirrormask,1.355915417,0.379176855
Licence to Kill,0.82164007,0.932871468
8 Heads in a Duffel Bag,1.530555558,-0.378811015
Big Trouble in Little China,0.160855685,1.183665676
Big Miracle,1.46894861,-0.095385511
Precious,0.248567946,0.214768114
47 Ronin,1.050381993,-0.327731797
Married Life,1.374166277,-0.11190572
One Flew Over the Cuckoo's Nest,-4.48956092,2.352508593
Street Fighter: The Legend of Chun-Li,-0.403961004,-2.329854193
House of Wax,0.578666461,-0.702372309
The Island of Dr. Moreau,0.980689511,-1.233718619
Thirteen Days,0.867483153,0.83510375
The Hunt,-0.232386309,0.530936932
True Romance,-3.878873517,1.671195808
Grease,-1.026085117,1.584348705
Disaster Movie,-4.499260313,-4.258029479
Man on a Ledge,0.718153634,-0.23055262
Precious,0.248570336,0.214767053
AVP: Alien vs. Predator,-0.107648754,-0.576396122
Interview with the Vampire: The Vampire Chronicles,0.074303,1.208527931
An Unfinished Life,1.386919176,0.450462767
The Thing,-1.983656201,1.599752035
Watchmen,-1.960083801,0.433504403
This Is It,1.246731139,0.479053421
Couples Retreat,0.882300793,-0.750146235
Warm Bodies,-1.413708481,-0.558620373
Confidence,1.360950301,0.295732779
Aliens,-2.174357882,1.745709547
Buried,-0.18885443,-0.136114816
The Monuments Men,-0.206767331,-0.853859548
My Big Fat Greek Wedding 2,0.695999702,-0.8643602
Waiting...,1.370245536,0.311276093
Duel in the Sun,-6.726548108,3.065963589
Resident Evil: Apocalypse,0.938623589,-0.097069509
Secretary,1.037396256,0.540347438
Last Orders,1.293802708,0.742628913
The Three Musketeers,0.299343177,-1.05851128
My Fair Lady,-3.919210695,2.606907227
El crimen del padre Amaro,1.380611872,0.514209552
Final Destination 3,0.70016491,-0.478932881
Metropolis,-13.75346327,4.767166869
The Quick and the Dead,1.318307432,0.569844447
Friday the 13th: A New Beginning,0.916970205,-0.447914986
The Wedding Date,1.419261519,-0.100087559
Poltergeist,-0.447391694,1.37704114
The Cabin in the Woods,-3.615840285,-1.39233464
Hot Pursuit,0.843013608,-1.198847038
Oliver!,-2.498021827,2.363792341
Batman & Robin,-1.544228312,-2.064312439
Bulletproof Monk,1.35989672,-0.442969252
Pirates of the Caribbean: On Stranger Tides,-1.55125832,-0.541415199
Vamps,1.062735523,-1.212730502
Something Borrowed,1.341943526,-0.424510156
The Color Purple,-6.442548966,1.458879193
The Mighty Ducks,0.487662801,1.066229972
The Apparition,-0.028127051,-1.988022077
Exit Wounds,1.384094624,-0.351898929
Harry Potter and the Half-Blood Prince,-2.558071062,-0.395868166
The Other Side of Heaven,1.51324173,0.492658921
Land of the Dead,0.377573594,-0.331954666
Caravans,-0.204159583,1.768254001
The Ides of March,-0.72474399,-0.306184856
Transformers: Revenge of the Fallen,-3.69049833,-1.283595528
The House of the Devil,0.867415978,-0.218253605
License to Wed,1.091054397,-0.963341667
Dolphin Tale,1.352096443,0.140100993
The Beach,1.107441412,0.48337174
A Christmas Carol,-1.585451429,-0.996226143
An Alan Smithee Film: Burn Hollywood Burn,-0.303208107,-2.326724525
Get Rich or Die Tryin',1.13378333,-0.859193192
Furry Vengeance,-0.253398839,-2.246810028
Dawn of the Planet of the Apes,-1.906691344,-0.16868013
Project X,0.73719466,-0.117893454
Split Second,1.394230397,0.567986857
Collateral Damage,1.306313414,-0.357546855
Extremely Loud & Incredibly Close,0.587276383,0.012268898
Catch Me If You Can,-4.762510582,1.042099295
Baby's Day Out,1.547137182,0.316828022
Alex Rider: Operation Stormbreaker,1.179136838,-1.044702834
Serendipity,1.007131895,0.461382016
Our Brand Is Crisis,1.425496416,-0.412913177
Hope Floats,1.487157474,0.111431473
Winter Passing,1.593513628,0.029233425
Adaptation.,0.116695415,0.643561523
Slam,1.063810824,1.024394216
Snowpiercer,-1.362378251,-0.467930436
Finding Forrester,1.012994944,0.874320334
Gone Girl,-9.510658315,-0.018916842
Sinister 2,0.80094612,-1.093320371
Love Ranch,0.725788944,-1.188134671
Charlie and the Chocolate Factory,-4.566593802,0.051540637
Pretty Woman,-0.005999988,1.14229859
The Twilight Saga: New Moon,-5.585263301,-3.206085523
The Change-Up,1.122643371,-0.208449688
Gamer,1.111478699,-0.520007996
Saving Mr. Banks,-0.248807546,0.040476416
Romeo Must Die,1.465744784,0.165696772
Burlesque,1.197153539,-0.148345931
She's the One,1.509548178,0.309471255
Shattered Glass,1.189788736,0.557405888
The Last Emperor,-2.023425455,1.880584723
September Dawn,1.529268732,-0.325558652
Hotel for Dogs,1.193180807,-0.791475325
Battleship,-0.495833078,-0.804137412
Trainspotting,-0.703341412,1.306903205
Get on Up,1.292971588,0.122531254
Alien,-4.31233206,1.923824894
The Limey,1.098480043,0.660428466
Minority Report,-4.794543061,0.832035187
Brother,1.204869891,0.788308211
Sparkle,1.199949747,-0.904015884
Milk,0.258853675,0.477879188
The Conjuring 2,0.451298811,0.308998812
Evil Dead,-2.500417347,-1.207248383
Hercules,0.756765227,-0.598183186
John Q,1.219826174,0.596427983
The Act of Killing,0.559095056,0.581937619
The Abyss,-0.398002315,1.605633085
Splash,0.831989298,1.207024224
Salvation Boulevard,1.091982947,-1.15238782
The Bounty Hunter,1.151552983,-0.672183874
The Perfect Host,1.414180456,0.12960612
Sky Captain and the World of Tomorrow,1.028241421,-0.156954263
The Princess Diaries 2: Royal Engagement,1.380803812,-0.36141571
Shanghai Knights,1.262873593,0.023243899
Vanity Fair,1.347507188,0.096858357
I Love You Phillip Morris,0.823404905,-0.067819308
Madagascar,0.040037622,0.295846867
Saw 3D: The Final Chapter,1.013936664,-0.655626479
The Crocodile Hunter: Collision Course,1.420043482,-0.501196027
Katy Perry: Part of Me,1.433183452,-0.445089494
Tropic Thunder,0.151361041,0.175156071
The Rules of Attraction,1.292945508,0.357374709
Monsters University,-1.141184516,-0.140117595
The Lake House,1.046976671,0.226873573
Maurice,-0.263723611,1.794230598
Smoke Signals,1.072150618,0.887933655
Play It to the Bone,1.422000382,-0.343591601
The Switch,1.236218883,-0.31437341
Headhunters,0.484996348,0.29274372
From Hell,0.863479034,0.406537852
The Broadway Melody,-13.38407686,1.688226547
All the King's Men,1.327967655,-0.051529635
The Grudge,0.472630401,-0.329219674
Punisher: War Zone,1.356246844,-0.282495735
Major Dundee,-2.510689351,2.296025899
A Civil Action,1.359348458,0.440952471
Sweet Sweetback's Baadasssss Song,0.843018828,1.177312472
Sydney White,1.543580678,0.001371545
Men of Honor,1.099295687,0.821861442
Dark Water,1.037459283,-0.500032943
Match Point,-2.42742621,0.98753009
Aloft,1.174258821,-1.067023119
College,0.763070018,-1.49509724
Maria Full of Grace,1.040129902,0.679477109
The Angry Birds Movie,1.167128563,-0.415558143
The Ant Bully,-0.784671375,-1.416062033
American Sniper,-7.167734774,-0.916015486
Post Grad,1.205837387,-0.891181971
Home,0.679544368,-0.232691145
Henry V,0.11345341,1.6247369
Maleficent,-1.536128555,-0.531951904
Pompeii,0.450787277,-0.84997052
Superstar,1.285702558,-0.834700652
Joe Somebody,1.513423095,-0.351791813
Beloved,0.175991527,0.40408548
Contraband,0.803553496,-0.271281874
Infamous,1.311128589,0.451088815
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1.26371155,0.398506298
An American Carol,0.304330523,-1.904383677
Anatomy,1.507965867,0.146969495
Flushed Away,1.079671709,0.110308359
Back to the Future Part III,0.114083495,1.302932956
Das Boot,-5.395836408,2.240704562
The Girl Next Door,1.173762596,0.421374222
Super,0.814199814,-0.009545147
Tristram Shandy: A Cock and Bull Story,1.333664815,0.278966406
Ondine,1.451695096,0.204145951
The Help,-0.659330747,0.504240432
Georgia Rule,1.501772681,-0.303341294
X-Men Origins: Wolverine,-0.574062389,-0.1833169
Jeepers Creepers,0.567442484,-0.075544087
Peeples,0.890768194,-1.37759837
Happy Gilmore,1.000207927,0.828786545
Lincoln,-5.231834216,-0.471229116
Screwed,1.515880437,-0.264072846
American Reunion,0.401494608,-0.238265239
Bringing Down the House,1.047003673,-0.528249482
A Madea Christmas,0.599115833,-1.61107092
3 Men and a Baby,-6.220057922,0.246973023
Made,0.778596575,0.688336448
Rendition,-1.992106262,-1.310529058
House of Wax,0.578640575,-0.702362985
Chappie,-0.261161452,-0.31579459
The Happening,-1.101361607,-1.405769384
Miss Congeniality 2: Armed and Fabulous,1.136072992,-0.885613287
Notes on a Scandal,0.74216119,0.468136118
Paycheck,1.071217265,0.075526569
Halloween,-2.542844342,1.550925502
In the Company of Men,1.028448985,0.91117075
Silver Linings Playbook,-5.411658767,-1.891326184
In the Name of the King: A Dungeon Siege Tale,-1.086125509,-2.290108972
15 Minutes,1.323467592,0.00764153
Courageous,1.502720317,0.578957758
Dark City,0.3637698,0.940047344
Wonderland,1.43373944,0.320739513
Eye for an Eye,1.497384809,0.358577355
The English Patient,0.375030517,1.189101675
Dolphin Tale 2,1.531026965,-0.188388481
Scott Pilgrim vs. the World,-0.52043912,0.215172159
The Fault in Our Stars,-0.377015386,0.280597944
Radio,1.375229337,0.514917047
W.,0.906791953,-0.099515169
Black Snake Moan,1.097837406,0.342748582
House at the End of the Street,0.850114542,-0.794189115
Harry Potter and the Order of the Phoenix,-1.211455671,0.439888485
Hellboy,0.471369396,0.375811423
Inglourious Basterds,-7.973083307,-0.222114739
In the Heart of the Sea,0.626298435,-0.051344405
Ghost,-0.496288755,1.18684801
Atlantis: The Lost Empire,1.089427135,0.399214012
Tae Guk Gi: The Brotherhood of War,0.787948875,1.188084604
London,1.655357457,0.175078728
Sunshine,0.064659655,0.315062952
Grudge Match,1.102801041,-0.306671122
Rubber,0.458119926,-0.721221254
Shame,-1.280315503,-0.260714666
Rabbit Hole,0.754586782,0.08163842
Wrong Turn,0.918093762,-0.169473013
Lethal Weapon 4,0.905624997,0.547821613
Annie Get Your Gun,-4.932152879,2.958682576
42nd Street,-11.00854458,3.382775297
The Taking of Pelham 1 2 3,-3.186506938,-0.130018648
Love in the Time of Cholera,1.366623499,0.130136717
Starsky & Hutch,1.107287421,-0.154508255
Star Wars: Episode VI - Return of the Jedi,-4.473562359,1.929953934
The Bone Collector,1.257863062,0.621966681
A Nightmare on Elm Street,-0.728048398,1.237318631
Weekend,1.162570933,0.536662801
Saving Silverman,1.489846351,-0.053107044
Love Jones,0.882005584,1.17991431
Wyatt Earp,-1.369289928,1.317353864
Hanna,-0.648162011,-0.312592547
WarGames,0.274310898,1.420367116
Red Eye,0.611262767,-0.025634492
Session 9,1.246125307,0.283551495
The Haunting,0.516125335,-0.857174966
Cloverfield,-3.029088701,-0.704776191
Hannah Montana: The Movie,0.186243074,-1.778155946
Man of Steel,-7.002700963,-2.449754326
Paul Blart: Mall Cop,0.981816777,-0.866580877
Freddy's Dead: The Final Nightmare,1.271207077,-0.529077043
Star Wars: Episode I - The Phantom Menace,-9.167183669,-2.347056822
Moonrise Kingdom,-1.636879807,-0.14176695
Shark Night 3D,-0.520990562,-2.051970514
Nurse Betty,1.290091588,0.147242373
Mr. Holland's Opus,0.585095315,1.283332923
Race to Witch Mountain,1.195949755,-0.573243468
Curious George,1.272097997,0.087848368
American Hustle,-4.48349077,-1.82201607
Dark Shadows,-9.323926781,-2.644567575
Seven Samurai,-7.840487942,2.888652524
Howl's Moving Castle,-0.30565458,1.28643272
Insomnia,-9.999445013,-0.101088826
J. Edgar,-5.729960967,-0.575684711
Drop Dead Gorgeous,1.372541942,0.396721927
Bottle Shock,1.419877765,0.230283775
The Alamo,1.360375983,-0.050664602
Y Tu Mamá También,0.783881663,0.885728172
Gossip,1.512803389,-0.214263767
Spice World,-0.751752884,-2.542984885
The Color of Money,-8.821453316,0.82365889
Thir13en Ghosts,1.09220837,-0.399738521
Jumper,0.494936663,-0.371041593
28 Days Later...,-0.364045814,0.776004516
The Adventures of Sharkboy and Lavagirl 3-D,-0.649779057,-2.523016902
Spider,1.180935751,0.375281531
Malcolm X,-1.043802965,1.687262219
The Secret in Their Eyes,0.444977922,0.7733796
On Her Majesty's Secret Service,-1.442931422,1.834625603
RoboCop 3,0.481782549,-1.565714098
Million Dollar Baby,-5.631693092,0.750367912
Real Women Have Curves,1.302584293,0.543447956
Repo Men,1.163618788,-0.171867687
Excessive Force,1.537598885,-0.475294495
Brick Mansions,1.152457443,-0.734400655
Wrath of the Titans,0.127401122,-0.762203603
Mission: Impossible,0.029913686,0.846535575
Up Close & Personal,1.476315703,0.496703705
The Thirteenth Floor,1.181966827,0.640214633
Carrie,-0.233091253,-0.896663078
Transamerica,1.08018477,0.569063731
Glory,-0.124782059,1.687452792
Armageddon,-0.649038731,0.609668421
Very Bad Things,1.326601973,0.314643387
The Proposal,0.532770737,0.017787318
The Damned United,1.161124711,0.543909828
White Noise,1.078700857,-0.541104055
Six Days Seven Nights,1.441608994,-0.11582475
The American,0.150759076,-0.422915469
Under Siege 2: Dark Territory,1.504882684,-0.200319814
One Hour Photo,0.751298326,0.266603818
12 Years a Slave,-2.879098698,-0.301651612
Say It Isn't So,1.252275421,-0.860010359
Sunshine Cleaning,1.04853738,0.149856102
Selena,1.245194492,0.831937189
The Collection,1.202552892,-0.434798893
Hollywood Homicide,1.288744739,-0.58094702
One for the Money,1.068626391,-0.945292969
Made in Dagenham,1.204144324,0.28271744
P.S. I Love You,1.195034266,0.490105854
The Longest Ride,1.391081156,0.192161155
On the Road,0.529033298,-0.728564967
The Jackal,1.250580018,0.449101914
GoldenEye,0.626905846,1.010625018
The Widow of Saint-Pierre,1.167523967,0.888866095
Fun with Dick and Jane,1.106454865,-0.1709077
Shark Tale,-2.890283294,-1.810976504
The Unborn,0.658886936,-1.262359901
Mercury Rising,1.495200284,0.215221158
Skyfall,-5.782694116,-1.878532227
Troop Beverly Hills,1.589150661,0.313597983
Undisputed,1.537247254,0.009293283
Safe,0.789100186,-0.317526686
She's the Man,1.424528061,0.107169523
Courage Under Fire,1.221952741,0.711083701
Le Havre,1.026672749,0.212535404
The Lunchbox,1.028782713,0.451408376
40 Days and 40 Nights,1.309988618,-0.335108513
The Boss,0.962130771,-1.042386039
Disclosure,1.210092422,0.513239146
The Sweet Hereafter,0.811939293,1.078846675
Down to You,1.283070821,-0.834525316
Joy Ride,1.275649523,0.290817542
Come Early Morning,1.579261982,-0.016955939
Rock of Ages,-0.296458923,-0.824157542
The Loss of Sexual Innocence,1.53597888,-0.39393933
Sunshine State,1.123254541,0.877567907
Beverly Hills Cop III,1.555715212,0.013747217
Taking Woodstock,0.278248901,-0.201185111
Next Friday,1.497912754,0.128737712
Where the Wild Things Are,0.108884415,-0.116534583
Can't Hardly Wait,1.370246313,0.431672926
Footloose,0.765760985,1.11191848
Eulogy,0.942273392,0.569884995
Resident Evil: Extinction,0.925858958,-0.174595677
The Terminator,-2.338653257,1.646267701
Cliffhanger,1.151687135,0.732162706
Elizabeth,0.877034574,0.979545899
Did You Hear About the Morgans?,0.812344612,-1.31616723
Enough Said,0.923903958,0.047468366
Blonde Ambition,-0.146695306,-2.259467669
L.A. Confidential,-0.283133825,1.393787667
The Heat,0.447876701,-0.270664254
Summer of Sam,1.15336669,0.6322885
Vanilla Sky,0.259010846,0.659998813
She's All That,1.398206606,-0.117512217
Close Encounters of the Third Kind,-7.401804378,1.35770536
Dead Man Walking,0.741348614,1.209965235
Pan,0.744807539,-0.801614578
My Big Fat Greek Wedding,-0.25272956,0.147074971
Dragonslayer,0.545421825,1.354378131
The Adjustment Bureau,-0.567946266,-0.155883415
Coraline,0.198782564,0.445976234
Lords of Dogtown,1.309819279,0.486587617
The Omega Code,-0.40154183,-2.287109173
Adore,1.381719488,-0.323987647
Extreme Measures,1.485266924,0.413359138
Paul,-0.034759566,-0.055612989
Indiana Jones and the Temple of Doom,-6.841924919,1.161248675
The Last of the Mohicans,0.381316358,1.383308806
Cheaper by the Dozen 2,1.060440094,-1.004923784
My Soul to Take,0.797250827,-1.237845125
The World's End,-0.734628569,-0.348510869
Corpse Bride,-4.150077674,0.399109865
Southpaw,0.45761309,0.193438623
House of D,1.329254652,0.688878293
My Cousin Vinny,0.590637243,1.328671666
Cleopatra,-7.132938757,2.042880786
The Whole Ten Yards,1.367218417,-0.657366723
The Good Night,1.521904808,-0.302249156
Ca$h,1.563263224,-0.511685588
Serial Mom,1.184384711,0.796558827
Deconstructing Harry,-3.110407564,1.34463068
The Work and the Glory II: American Zion,1.611120727,0.385466478
Just Married,1.354425979,-0.491178548
Clerks II,0.964676501,0.524950074
Disturbing Behavior,1.397111388,-0.332756813
All About Steve,0.877783157,-1.261563462
Best in Show,0.448231595,0.853639922
Alone in the Dark,-3.584643013,-3.766398243
Apollo 13,0.021982202,1.228224639
Inside Deep Throat,1.306421506,0.271199936
Do the Right Thing,0.164421086,1.508158318
Taxi to the Dark Side,0.563023051,0.665414008
Freddy vs. Jason,0.110516794,-0.478553821
Wicker Park,1.334982519,0.52757916
Unfriended,0.387260453,-0.861063148
Running Scared,1.165083192,0.593919252
Inside Llewyn Davis,-1.681173116,-0.338605669
Timecop,1.491341762,0.168242226
Step Up 2: The Streets,1.450319433,-0.107662192
The Spectacular Now,0.985194374,0.073274813
Harry Potter and the Chamber of Secrets,-2.412215384,0.369760538
Religulous,0.831008957,0.574616674
In Dreams,1.502144054,-0.277723047
Chernobyl Diaries,0.022132718,-1.308466719
Bee Movie,0.788396522,-0.241253543
La otra conquista,1.187016711,0.741774937
You Can Count on Me,0.935926347,0.956263204
Young Frankenstein,-1.597326919,2.025030983
Kevin Hart: Let Me Explain,1.433524992,-0.097087072
The Sea Inside,0.849140668,1.010982476
Hart's War,1.403034708,0.202060879
Four Weddings and a Funeral,0.917945404,1.007839236
Children of Heaven,0.103333686,1.523633157
